,country,sex,age,marriage_duration_years,num_children_total,num_children_inhome,edu_level,material_situation,religion,religiosity,pension,enjoy_spouse_company,happiness,spouse_attraction,spouse_enjoy_doing_things_together,spouse_enjoy_cuddling,spouse_respect,spouse_pride,spouse_romance,spouse_love,marital_satisfaction,spouse_satisfaction,relationship_satisfaction,natl_pride_in_parents,natl_pride_in_children,natl_aging_parents_live_with_children,natl_children_live_at_home_marraige,indv_pride_in_parents,indv_pride_in_children,indv_aging_parents_live_with_children,indv_children_live_at_home_marraige
1517,Estonia,Female,42.0,21.0,2.0,2.0,Bachelors or Masters degree,Average,Declined to answer,Somewhat irreligious,Disagree strongly,Rather yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Rather yes,Yes,Slightly Satisfied,Somewhat Satisfied,Somewhat Dissatisfied,Agree slightly,Strongly agree,Agree somewhat,Strongly agree,Strongly agree,Strongly agree,Disagree strongly,Strongly agree
1518,Estonia,Female,29.0,4.0,1.0,1.0,Bachelors or Masters degree,Average,Declined to answer,Moderately,Disagree strongly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Disagree somewhat,Agree somewhat,Disagree strongly,Agree somewhat,Agree somewhat,Strongly agree,Agree somewhat,Agree somewhat
1519,Estonia,Female,41.0,24.0,2.0,1.0,Bachelors or Masters degree,Better than average,Declined to answer,Slightly religious,Disagree somewhat,Neither yes or no,Rather yes,Rather yes,Rather yes,Rather yes,Rather yes,Rather yes,Rather no,Rather yes,Slightly Dissatisfied,Neutral,Somewhat Dissatisfied,Agree slightly,Agree somewhat,Agree somewhat,Agree slightly,Neither agree nor disagree,Agree somewhat,Agree somewhat,Agree somewhat
1520,Estonia,Female,67.0,32.0,0.0,0.0,Bachelors or Masters degree,Worse than average,Declined to answer,Slightly irreligious,Agree slightly,Neither yes or no,Rather no,Neither yes or no,Neither yes or no,Rather yes,Rather yes,Neither yes or no,Rather no,Rather yes,Slightly Satisfied,Neutral,Slightly Satisfied,Agree slightly,Agree somewhat,Neither agree nor disagree,Agree slightly,Agree somewhat,Agree somewhat,Neither agree nor disagree,Agree somewhat
1521,Estonia,Male,54.0,32.0,3.0,2.0,Bachelors or Masters degree,Average,Declined to answer,Not at all,Disagree somewhat,Yes,Rather yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Rather yes,Slightly Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree somewhat,Strongly agree,Disagree strongly,Agree somewhat,Strongly agree,Strongly agree,Disagree strongly,Agree somewhat
1522,Estonia,Female,53.0,32.0,3.0,2.0,Bachelors or Masters degree,Average,Declined to answer,Somewhat irreligious,Disagree strongly,Yes,Yes,Rather yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Slightly Satisfied,Somewhat Satisfied,Somewhat Satisfied,Strongly agree,Strongly agree,Neither agree nor disagree,Agree somewhat,Strongly agree,Strongly agree,Neither agree nor disagree,Agree slightly
1523,Estonia,Female,39.0,6.0,2.0,2.0,Bachelors or Masters degree,Average,Declined to answer,Somewhat irreligious,Disagree somewhat,Yes,Yes,Rather yes,Yes,Yes,Yes,Rather yes,Rather yes,Yes,Somewhat Satisfied,Slightly Satisfied,Somewhat Satisfied,Agree somewhat,Strongly agree,Agree somewhat,Agree somewhat,Agree somewhat,Agree somewhat,Disagree slightly,Agree slightly
1524,Estonia,Female,35.0,11.0,2.0,2.0,Bachelors or Masters degree,Worse than average,Declined to answer,Somewhat irreligious,Disagree strongly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither agree nor disagree,Agree somewhat,Disagree somewhat,Agree somewhat,Agree somewhat,Strongly agree,Disagree strongly,Agree slightly
1525,Estonia,Female,36.0,1.0,3.0,3.0,Bachelors or Masters degree,Much better than average,Declined to answer,Slightly religious,Disagree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Yes,Very Satisfied,Very Satisfied,Somewhat Satisfied,Agree somewhat,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Agree slightly,Neither agree nor disagree
1526,Estonia,Male,74.0,32.0,0.0,0.0,Bachelors or Masters degree,Worse than average,Declined to answer,Moderately,Neither agree nor disagree,Yes,Rather yes,Rather yes,Rather yes,Yes,Yes,Yes,Rather yes,Yes,Slightly Satisfied,Neutral,Slightly Satisfied,Neither agree nor disagree,Agree somewhat,Disagree strongly,Agree somewhat,Agree slightly,Strongly agree,Agree slightly,Neither agree nor disagree
1527,Estonia,Female,52.0,27.0,2.0,1.0,Bachelors or Masters degree,Better than average,Declined to answer,Moderately,Agree slightly,Yes,Yes,Rather yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Somewhat Satisfied,Slightly Satisfied,Slightly Satisfied,Disagree slightly,Strongly agree,Neither agree nor disagree,Agree slightly,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree
1528,Estonia,Female,33.0,6.0,1.0,1.0,High school or technical school,Average,Declined to answer,Slightly irreligious,Disagree strongly,Yes,Yes,Yes,Rather yes,Yes,Yes,Yes,Rather yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree
1529,Estonia,Male,33.0,7.0,3.0,3.0,Secondary school,Average,Declined to answer,Somewhat religious,Neither agree nor disagree,Yes,Yes,Yes,Rather yes,Yes,Yes,Yes,Yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Neither agree nor disagree,Agree somewhat,Disagree slightly,Agree slightly,Strongly agree,Agree somewhat,Neither agree nor disagree,Neither agree nor disagree
1530,Estonia,Female,23.0,0.8,1.0,1.0,Secondary school,Worse than average,Declined to answer,Somewhat irreligious,Disagree strongly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree slightly,Strongly agree,Neither agree nor disagree,Disagree strongly,Agree somewhat,Strongly agree,Disagree somewhat,Disagree somewhat
1531,Estonia,Male,39.0,0.75,3.0,3.0,Bachelors or Masters degree,Better than average,Declined to answer,Slightly religious,Neither agree nor disagree,Rather yes,Rather yes,Yes,Rather yes,Yes,Rather yes,Rather yes,Rather yes,Rather yes,Very Satisfied,Very Satisfied,Somewhat Satisfied,Strongly agree,Strongly agree,Agree slightly,Disagree strongly,Strongly agree,Strongly agree,Neither agree nor disagree,Disagree strongly
1532,Germany,Female,65.0,47.0,2.0,0.0,Primary school,Average,Protestant,Somewhat religious,Neither agree nor disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Agree slightly,Agree somewhat,Agree slightly,Agree slightly,Agree somewhat,Agree somewhat,Strongly agree,Strongly agree
1533,Germany,Male,67.0,47.0,2.0,0.0,Secondary school,Average,Protestant,Moderately,Agree slightly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Somewhat Satisfied,Very Satisfied,Very Satisfied,Agree slightly,Agree slightly,Disagree slightly,Agree slightly,Agree slightly,Agree slightly,Disagree slightly,Agree slightly
1534,Germany,Male,49.0,8.0,0.0,0.0,Primary school,Worse than average,Protestant,Somewhat irreligious,Neither agree nor disagree,Yes,Yes,Rather yes,Yes,Yes,Yes,Yes,Neither yes or no,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree slightly,Agree slightly,Strongly agree,Neither agree nor disagree,Agree slightly,Agree slightly,Strongly agree,Neither agree nor disagree
1535,Germany,Male,45.0,15.0,2.0,2.0,Bachelors or Masters degree,Better than average,Protestant,Somewhat irreligious,Agree slightly,Rather yes,Yes,Yes,Rather yes,Yes,Yes,Rather yes,Rather yes,Yes,Very Satisfied,Very Satisfied,Somewhat Satisfied,Agree slightly,Strongly agree,Disagree slightly,Disagree slightly,Strongly agree,Strongly agree,Agree somewhat,Neither agree nor disagree
1536,Germany,Female,35.0,8.0,1.0,1.0,High school or technical school,Average,Protestant,Moderately,Disagree slightly,Rather yes,Yes,Yes,Yes,Yes,Yes,Yes,Neither yes or no,Yes,Slightly Satisfied,Slightly Satisfied,Slightly Satisfied,Agree slightly,Agree somewhat,Disagree slightly,Neither agree nor disagree,Agree slightly,Strongly agree,Agree slightly,Neither agree nor disagree
1537,Germany,Female,64.0,40.0,1.0,3.0,High school or technical school,Much better than average,Protestant,Not at all,Strongly agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Agree slightly,Agree slightly,Agree somewhat,Strongly agree,Agree slightly,Agree slightly,Agree slightly,Neither agree nor disagree
1538,Germany,Female,28.0,5.0,1.0,1.0,Bachelors or Masters degree,Average,Protestant,Somewhat religious,Disagree strongly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Neither agree nor disagree,Neither agree nor disagree,Disagree strongly,Disagree strongly,Agree slightly,Agree slightly,Agree slightly,Neither agree nor disagree
1539,Germany,Female,68.0,45.0,2.0,0.0,Bachelors or Masters degree,Better than average,Protestant,Somewhat irreligious,Agree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Neither yes or no,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Strongly agree,Strongly agree,Disagree slightly,Agree somewhat,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree
1540,Germany,Female,38.0,5.0,1.0,1.0,Bachelors or Masters degree,Average,Protestant,Slightly irreligious,Neither agree nor disagree,Yes,Yes,Yes,Yes,Rather yes,Yes,Rather yes,Rather yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree slightly,Agree somewhat,Disagree slightly,Disagree slightly,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree
1541,Germany,Male,50.0,10.0,3.0,3.0,Bachelors or Masters degree,Better than average,Protestant,Slightly irreligious,Agree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree slightly,Agree slightly,Disagree slightly,Disagree slightly,Agree slightly,Agree slightly,Neither agree nor disagree,Neither agree nor disagree
1542,Germany,Female,56.0,35.0,2.0,0.0,Secondary school,Average,Protestant,Moderately,Agree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Very Dissatisfied,Very Dissatisfied,Slightly Dissatisfied,Strongly agree,Disagree slightly,Disagree slightly,Agree slightly,Strongly agree,Disagree somewhat,Disagree somewhat,Neither agree nor disagree
1543,Germany,Male,38.0,4.0,3.0,3.0,Secondary school,Average,Protestant,Slightly religious,Disagree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Agree somewhat,Agree somewhat,Agree somewhat,Disagree slightly,Agree slightly,Agree somewhat,Agree somewhat,Disagree slightly
1544,Germany,Male,57.0,33.0,2.0,0.0,Secondary school,Better than average,Protestant,Slightly religious,Strongly agree,Yes,Rather yes,Yes,Yes,Rather yes,Yes,Yes,Rather yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Strongly agree,Agree somewhat,Agree somewhat,Agree somewhat,Strongly agree,Agree somewhat,Agree slightly,Disagree slightly
1545,Germany,Male,61.0,38.0,1.0,0.0,Bachelors or Masters degree,Much better than average,Protestant,Moderately,Agree somewhat,Yes,Rather yes,Yes,Yes,Rather yes,Yes,Yes,Rather yes,Yes,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Agree somewhat,Strongly agree,Neither agree nor disagree,Agree slightly,Agree slightly,Agree somewhat,Disagree slightly,Disagree slightly
1546,Germany,Female,31.0,5.0,0.0,0.0,Secondary school,Better than average,Protestant,Slightly irreligious,Disagree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Agree somewhat,Agree somewhat,Disagree somewhat,Disagree somewhat,Agree somewhat,Agree somewhat,Agree slightly,Disagree somewhat
1547,Germany,Male,46.0,13.0,2.0,1.0,Bachelors or Masters degree,Better than average,Protestant,Slightly irreligious,Agree slightly,Rather yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Neutral,Agree slightly,Strongly agree,Neither agree nor disagree,Disagree slightly,Agree slightly,Agree somewhat,Neither agree nor disagree,Disagree somewhat
1548,Germany,Female,31.0,4.0,0.0,0.0,Bachelors or Masters degree,Average,Protestant,Slightly religious,Disagree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Agree slightly,Agree slightly,Disagree somewhat,Disagree slightly,Neither agree nor disagree,Agree somewhat,Neither agree nor disagree,Disagree somewhat
1549,Germany,Male,46.0,6.0,1.0,1.0,Bachelors or Masters degree,Much better than average,Protestant,Slightly religious,Agree somewhat,Yes,Rather yes,Yes,Yes,Rather yes,Yes,Yes,Neither yes or no,Yes,Somewhat Satisfied,Slightly Satisfied,Slightly Satisfied,Agree somewhat,Strongly agree,Disagree slightly,Disagree slightly,Strongly agree,Strongly agree,Disagree slightly,Disagree somewhat
1550,Germany,Male,51.0,10.0,2.0,2.0,Bachelors or Masters degree,Better than average,Protestant,Slightly religious,Strongly agree,Rather yes,Neither yes or no,Rather yes,Rather yes,Neither yes or no,Rather yes,Rather yes,Neither yes or no,Rather yes,Neutral,Neutral,Neutral,Disagree slightly,Neither agree nor disagree,Disagree somewhat,Disagree slightly,Agree slightly,Agree somewhat,Disagree somewhat,Disagree somewhat
1551,Germany,Female,47.0,20.0,2.0,2.0,Bachelors or Masters degree,Average,Protestant,Slightly religious,Neither agree nor disagree,Yes,Rather yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree somewhat,Agree somewhat,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Disagree strongly
1552,Germany,Male,31.0,3.0,0.0,0.0,Bachelors or Masters degree,Better than average,Protestant,Somewhat religious,Neither agree nor disagree,Yes,Yes,Rather yes,Rather yes,Rather yes,Yes,Yes,Yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree slightly,Agree somewhat,Disagree somewhat,Agree slightly,Agree somewhat,Strongly agree,Neither agree nor disagree,Disagree strongly
1553,Germany,Male,70.0,45.0,2.0,0.0,Bachelors or Masters degree,Better than average,Protestant,Not at all,Agree somewhat,Rather yes,Rather yes,Rather yes,Yes,Rather yes,Yes,Yes,Neither yes or no,Yes,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree slightly,Agree slightly,Disagree somewhat,Neither agree nor disagree,Agree somewhat,Agree somewhat,Neither agree nor disagree,Disagree strongly
1554,Germany,Female,44.0,13.0,2.0,2.0,Bachelors or Masters degree,Better than average,Protestant,Extremely,Agree slightly,No,Rather yes,No,No,No,Yes,Neither yes or no,No,No,Somewhat Dissatisfied,Very Dissatisfied,Neutral,Agree somewhat,Agree somewhat,Disagree somewhat,Disagree somewhat,Agree slightly,Neither agree nor disagree,Neither agree nor disagree,Disagree strongly
1555,Germany,Male,41.0,11.0,2.0,2.0,Bachelors or Masters degree,Better than average,Protestant,Slightly religious,Disagree somewhat,Yes,Rather yes,Rather yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree slightly,Agree somewhat,Disagree somewhat,Disagree somewhat,Agree somewhat,Strongly agree,Disagree slightly,Disagree strongly
1556,Germany,Male,43.0,1.5,0.0,0.0,Bachelors or Masters degree,Much better than average,Protestant,Somewhat irreligious,Agree slightly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Neither agree nor disagree,Agree slightly,Disagree slightly,Disagree somewhat,Agree somewhat,Agree somewhat,Disagree slightly,Disagree strongly
1557,Germany,Female,48.0,9.0,1.0,0.0,Secondary school,Average,Protestant,Somewhat irreligious,Neither agree nor disagree,Rather yes,Neither yes or no,Rather yes,Rather yes,Yes,Neither yes or no,Neither yes or no,Neither yes or no,Rather yes,Neutral,Somewhat Dissatisfied,Somewhat Dissatisfied,Agree slightly,Agree slightly,Disagree slightly,Disagree somewhat,Agree slightly,Agree slightly,Disagree slightly,Disagree strongly
1558,Germany,Female,57.0,23.0,3.0,1.0,Bachelors or Masters degree,Much better than average,Protestant,Extremely,Strongly agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree slightly,Strongly agree,Disagree somewhat,Disagree slightly,Agree slightly,Strongly agree,Disagree somewhat,Disagree strongly
1559,Germany,Male,61.0,10.0,1.0,0.0,Secondary school,Average,Protestant,Somewhat religious,Strongly agree,Rather yes,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Somewhat Satisfied,Very Satisfied,Slightly Satisfied,Neither agree nor disagree,Agree somewhat,Disagree somewhat,Disagree slightly,Agree slightly,Agree slightly,Disagree somewhat,Disagree strongly
1560,Germany,Female,37.0,1.5,2.0,2.0,Bachelors or Masters degree,Worse than average,Protestant,Slightly religious,Disagree somewhat,Yes,Rather yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Satisfied,Somewhat Satisfied,Very Satisfied,Neither agree nor disagree,Agree somewhat,Disagree somewhat,Disagree somewhat,Neither agree nor disagree,Neither agree nor disagree,Disagree somewhat,Disagree strongly
1561,Germany,Female,73.0,55.0,3.0,0.0,Primary school,Average,Catholic,Moderately,Disagree slightly,Neither yes or no,No,No,Rather no,No,Neither yes or no,Neither yes or no,No,No,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Agree somewhat,Strongly agree,Disagree somewhat,Disagree somewhat,Agree somewhat,Agree somewhat,Agree slightly,Agree somewhat
1562,Germany,Male,49.0,8.0,2.0,2.0,Bachelors or Masters degree,Better than average,Catholic,Slightly religious,Agree slightly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Agree slightly,Agree somewhat,Disagree somewhat,Disagree slightly,Strongly agree,Strongly agree,Agree somewhat,Agree slightly
1563,Germany,Female,45.0,13.0,5.0,3.0,Bachelors or Masters degree,Better than average,Catholic,Slightly irreligious,Agree somewhat,Neither yes or no,Rather yes,Neither yes or no,Neither yes or no,Neither yes or no,Neither yes or no,Neither yes or no,Neither yes or no,Neither yes or no,Neutral,Neutral,Neutral,Agree slightly,Agree slightly,Agree slightly,Agree slightly,Agree slightly,Agree slightly,Agree slightly,Agree slightly
1564,Germany,Female,36.0,4.0,3.0,3.0,Bachelors or Masters degree,Worse than average,Catholic,Slightly religious,Disagree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Dissatisfied,Somewhat Dissatisfied,Very Dissatisfied,Agree slightly,Agree somewhat,Neither agree nor disagree,Disagree slightly,Agree slightly,Agree somewhat,Agree somewhat,Neither agree nor disagree
1565,Germany,Female,73.0,48.0,1.0,0.0,Secondary school,Average,Catholic,Slightly religious,Agree slightly,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Rather yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Agree slightly,Agree somewhat,Agree slightly,Agree slightly,Agree slightly,Agree somewhat,Neither agree nor disagree,Disagree slightly
1566,Germany,Male,47.0,23.0,2.0,2.0,Secondary school,Average,Catholic,Moderately,Neither agree nor disagree,Rather yes,Rather yes,Rather yes,Rather yes,Rather yes,Rather yes,Yes,Rather yes,Rather yes,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Neither agree nor disagree,Agree somewhat,Neither agree nor disagree,Agree slightly,Disagree slightly,Agree slightly,Neither agree nor disagree,Disagree slightly
1567,Germany,Male,49.0,22.0,4.0,4.0,Bachelors or Masters degree,Better than average,Catholic,Moderately,Agree slightly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree slightly,Agree somewhat,Disagree slightly,Disagree slightly,Agree slightly,Agree somewhat,Disagree slightly,Disagree slightly
1568,Germany,Female,36.0,10.0,0.0,0.0,Secondary school,Average,Catholic,Slightly irreligious,Neither agree nor disagree,Yes,Neither yes or no,Rather yes,Neither yes or no,Rather yes,Yes,Yes,Rather no,Rather yes,Slightly Satisfied,Neutral,Neutral,Agree somewhat,Strongly agree,Disagree somewhat,Disagree somewhat,Strongly agree,Strongly agree,Agree somewhat,Disagree somewhat
1569,Germany,Male,34.0,8.0,0.0,0.0,High school or technical school,Average,Catholic,Somewhat irreligious,Agree slightly,Yes,Yes,Yes,Rather yes,Yes,Yes,Rather yes,Rather yes,Yes,Slightly Satisfied,Slightly Satisfied,Slightly Satisfied,Disagree slightly,Neither agree nor disagree,Neither agree nor disagree,Disagree slightly,Agree somewhat,Agree somewhat,Agree somewhat,Disagree somewhat
1570,Germany,Female,44.0,11.0,1.0,1.0,Secondary school,Average,Catholic,Moderately,Disagree slightly,Rather yes,Rather yes,Yes,Yes,Rather yes,Rather yes,Yes,Neither yes or no,Yes,Neutral,Slightly Dissatisfied,Neutral,Strongly agree,Strongly agree,Disagree slightly,Disagree somewhat,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Disagree somewhat
1571,Germany,Male,70.0,47.0,2.0,0.0,Bachelors or Masters degree,Average,Catholic,Moderately,Agree somewhat,Neither yes or no,Neither yes or no,Neither yes or no,Neither yes or no,Neither yes or no,Rather yes,Neither yes or no,Neither yes or no,Rather yes,Slightly Dissatisfied,Slightly Dissatisfied,Slightly Dissatisfied,Agree slightly,Agree somewhat,Agree slightly,Disagree somewhat,Agree slightly,Agree slightly,Agree slightly,Disagree somewhat
1572,Germany,Female,33.0,6.0,1.0,1.0,Bachelors or Masters degree,Average,Catholic,Moderately,Disagree slightly,Rather yes,Rather yes,Rather yes,Yes,Yes,Yes,Yes,Rather yes,Rather yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Agree somewhat,Strongly agree,Agree somewhat,Disagree slightly,Agree somewhat,Agree somewhat,Agree somewhat,Disagree strongly
1573,Germany,Male,39.0,13.0,3.0,3.0,Bachelors or Masters degree,Average,Catholic,Somewhat irreligious,Agree slightly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Agree somewhat,Strongly agree,Disagree strongly,Disagree somewhat,Agree somewhat,Strongly agree,Disagree somewhat,Disagree strongly
1574,Germany,Female,62.0,10.0,3.0,0.0,Secondary school,Average,Catholic,Moderately,Agree somewhat,Yes,Yes,Rather yes,Yes,Yes,Yes,Yes,Neither yes or no,Yes,Somewhat Satisfied,Slightly Satisfied,Somewhat Satisfied,Neither agree nor disagree,Agree somewhat,Disagree strongly,Disagree strongly,Disagree somewhat,Agree slightly,Disagree strongly,Disagree strongly
1575,Germany,Female,69.0,1.0,0.0,5.0,Secondary school,Much better than average,Muslim,Slightly irreligious,Agree slightly,Neither yes or no,Neither yes or no,Neither yes or no,Rather yes,Neither yes or no,Rather yes,Neither yes or no,Rather no,Rather yes,Neutral,Neutral,Neutral,Disagree slightly,Agree slightly,Disagree somewhat,Disagree slightly,Agree slightly,Agree slightly,Agree slightly,Disagree somewhat
1576,Germany,Female,60.0,36.0,2.0,0.0,Bachelors or Masters degree,Worse than average,None,Not at all,Strongly agree,Yes,Yes,Yes,Yes,Rather yes,Yes,Yes,Rather yes,Yes,Somewhat Satisfied,Somewhat Satisfied,Somewhat Satisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
1577,Germany,Female,49.0,12.0,1.0,1.0,Bachelors or Masters degree,Average,None,Not at all,Agree slightly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
1578,Germany,Male,75.0,50.0,2.0,0.0,Secondary school,Better than average,None,Not at all,Agree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree
1579,Germany,Female,27.0,1.0,1.0,1.0,Secondary school,Better than average,None,Not at all,Agree slightly,Yes,Rather yes,Yes,Yes,Yes,Yes,Yes,Rather yes,Yes,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Agree slightly,Strongly agree,Agree slightly,Disagree somewhat,Agree slightly,Strongly agree,Agree slightly,Agree somewhat
1580,Germany,Female,73.0,53.0,2.0,0.0,Primary school,Average,None,Not at all,Neither agree nor disagree,Yes,Yes,Yes,Yes,Rather yes,Rather yes,Rather yes,Rather no,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Agree slightly,Agree slightly,Agree somewhat,Agree slightly,Agree slightly,Agree slightly,Disagree strongly,Agree somewhat
1581,Germany,Male,56.0,33.0,3.0,0.0,Bachelors or Masters degree,Average,None,Not at all,Disagree slightly,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Agree slightly,Agree slightly,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree somewhat,Agree slightly
1582,Germany,Female,36.0,11.0,2.0,2.0,Secondary school,Average,None,Not at all,Disagree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Agree slightly,Strongly agree,Agree somewhat,Strongly agree,Strongly agree,Strongly agree,Agree somewhat,Agree slightly
1583,Germany,Female,58.0,36.0,3.0,0.0,Secondary school,Better than average,None,Not at all,Disagree slightly,Rather yes,Rather yes,Rather no,Rather no,Rather no,Yes,Rather yes,No,Rather no,Neutral,Neutral,Neutral,Neither agree nor disagree,Strongly agree,Agree somewhat,Agree somewhat,Neither agree nor disagree,Agree somewhat,Agree somewhat,Agree slightly
1584,Germany,Male,45.0,14.0,1.0,1.0,High school or technical school,Average,None,Moderately,Neither agree nor disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Dissatisfied,Somewhat Dissatisfied,Somewhat Dissatisfied,Agree slightly,Agree somewhat,Disagree slightly,Disagree slightly,Agree slightly,Agree slightly,Agree slightly,Agree slightly
1585,Germany,Male,37.0,2.0,1.0,1.0,Secondary school,Better than average,None,Not at all,Agree somewhat,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat Dissatisfied,Very Dissatisfied,Very Dissatisfied,Agree slightly,Agree slightly,Agree somewhat,Neither agree nor disagree,Agree somewhat,Agree somewhat,Agree somewhat,Neither agree nor disagree
1586,Germany,Female,28.0,3.0,1.0,3.0,Secondary school,Better than average,None,Moderately,Strongly agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very Satisfied,Somewhat Satisfied,Somewhat Satisfied,Neither agree nor disagree,Agree somewhat,Agree somewhat,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree
