,country,sex,age,marriage_duration_years,num_children_total,num_children_inhome,edu_level,material_situation,religion,religiosity,pension,enjoy_spouse_company,happiness,spouse_attraction,spouse_enjoy_doing_things_together,spouse_enjoy_cuddling,spouse_respect,spouse_pride,spouse_romance,spouse_love,marital_satisfaction,spouse_satisfaction,relationship_satisfaction,natl_pride_in_parents,natl_pride_in_children,natl_aging_parents_live_with_children,natl_children_live_at_home_marraige,indv_pride_in_parents,indv_pride_in_children,indv_aging_parents_live_with_children,indv_children_live_at_home_marraige
5045,Poland ,2,28,7,1,1,3,0,Catholic,5,0,2,2,1,2,2,2,2,2,2,2,3,3,1,3,2,2,3,3,3,-1
5046,Poland ,2,30,2,1,1,5,0,Catholic,6,-2,2,2,1,2,2,2,1,0,2,2,1,1,2,3,1,-2,3,3,3,-1
5047,Poland ,2,39,16,2,2,5,0,Catholic,6,1,2,2,2,2,2,2,2,1,2,3,3,3,2,3,2,2,2,3,3,-1
5048,Poland ,2,36,2,3,3,5,0,Catholic,4,-2,2,1,2,2,2,2,2,0,2,1,1,1,2,2,2,1,3,3,2,-1
5049,Poland ,2,45,17,1,1,5,0,Catholic,5,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,-1
5050,Poland ,2,24,6,0,0,4,0,Catholic,4,-1,2,2,2,2,2,1,1,1,2,2,2,2,-1,3,2,-3,2,2,2,-1
5051,Poland ,2,30,2,0,0,5,-1,Catholic,2,-2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,-1,1,3,3,1,-1
5052,Poland ,2,31,11,1,1,4,0,Catholic,5,-1,2,1,2,2,2,1,1,1,2,1,1,1,-1,1,1,2,2,3,1,-1
5053,Poland ,2,29,5,0,0,5,0,Catholic,3,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,2,3,1,-1
5054,Poland ,2,25,6,2,2,4,1,Catholic,5,-3,2,2,2,2,2,2,2,0,2,2,2,2,1,3,-1,-2,2,3,1,-1
5055,Poland ,2,25,1,0,0,5,0,Catholic,5,-2,2,2,2,2,2,2,2,1,2,3,3,2,2,2,-1,-1,2,2,1,-1
5056,Poland ,1,38,2,1,1,4,-1,Catholic,3,-3,2,1,2,2,2,2,2,1,2,-2,-2,-2,2,2,1,1,3,3,-1,-1
5057,Poland ,1,30,6,2,2,2,0,Catholic,1,-3,1,1,1,1,1,2,1,0,2,2,2,2,3,3,-1,-1,3,3,-1,-1
5058,Poland ,2,38,16,2,2,4,2,Catholic,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,-2,-1,2,3,-1,-1
5059,Poland ,1,42,16,1,1,5,0,Catholic,7,-2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,-2,2,1,3,-1,-1
5060,Poland ,2,41,5,1,1,5,0,Catholic,3,-2,0,1,2,1,1,1,0,-1,0,-2,-2,-2,-2,3,-2,2,2,2,-1,-1
5061,Poland ,1,53,30,4,2,2,1,Catholic,4,-2,1,1,2,1,2,2,2,1,2,2,2,2,-1,1,1,-1,2,2,-1,-1
5062,Poland ,2,32,8,1,1,5,1,Catholic,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,-1,1,2,-1,-1
5063,Poland ,2,26,6,2,2,4,0,Catholic,4,0,2,2,2,2,2,2,2,1,2,2,2,3,2,2,1,-1,1,2,-1,-1
5064,Poland ,1,60,37,4,0,1,0,Catholic,3,1,1,1,2,2,1,1,1,1,2,0,0,0,1,-1,-2,-2,-2,-1,-1,-1
5065,Poland ,2,27,6,2,2,2,0,Catholic,1,-3,2,1,1,1,1,2,2,1,2,2,2,2,1,2,-2,-2,-3,-3,-1,-1
5066,Poland ,1,44,22,2,0,4,0,Catholic,1,-2,-1,0,1,-1,0,0,0,-2,-2,-1,-2,-1,2,3,1,2,2,3,-2,-1
5067,Poland ,2,63,43,2,1,4,0,Catholic,6,3,2,2,1,1,2,2,1,1,2,3,3,3,-1,3,-2,-1,-1,2,-2,-1
5068,Poland ,2,38,16,0,0,5,0,Catholic,4,-3,1,0,1,1,1,1,2,-1,1,1,1,1,1,2,2,1,1,1,-2,-1
5069,Poland ,2,37,18,2,2,4,0,Catholic,1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,1,1,1,1,2,2,-3,-1
5070,Poland ,2,28,5,2,2,4,-1,Catholic,4,-3,0,0,-1,0,1,2,2,-1,1,-1,-1,-1,2,3,-2,-2,3,3,3,-2
5071,Poland ,2,52,28,2,2,5,0,Catholic,5,-2,1,1,1,0,0,1,1,0,1,0,0,0,-2,2,-2,3,2,3,2,-2
5072,Poland ,2,38,15,3,3,4,0,Catholic,5,-2,2,2,2,2,2,2,2,0,2,2,2,2,1,3,1,2,2,3,2,-2
5073,Poland ,1,26,1,0,0,4,0,Catholic,4,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,-2,-2,2,3,1,-2
5074,Poland ,2,32,3,1,1,5,0,Catholic,2,-2,2,2,2,2,2,2,2,2,2,3,3,3,1,2,1,1,1,2,1,-2
5075,Poland ,1,45,20,4,1,4,-1,Catholic,3,-3,0,0,0,-1,1,1,0,-2,1,-1,-1,-1,-2,-1,-1,-1,1,-1,1,-2
5076,Poland ,1,27,2,1,1,5,1,Catholic,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,-1,-2,2,3,-1,-2
5077,Poland ,1,50,25,1,1,4,1,Catholic,4,0,2,2,1,2,2,2,2,2,1,2,1,3,2,2,3,2,3,1,-1,-2
5078,Poland ,1,36,8,2,2,5,0,Catholic,4,0,0,0,1,1,1,1,0,-2,1,-2,-2,-3,3,3,-3,-2,3,3,-2,-2
5079,Poland ,1,50,26,6,3,1,-1,Catholic,6,-3,2,2,2,2,2,2,2,1,2,3,3,3,2,3,3,3,2,3,-2,-2
5080,Poland ,2,35,13,1,1,5,1,Catholic,4,-3,2,0,2,2,2,1,2,1,1,1,1,1,2,2,-3,-3,2,3,-2,-2
5081,Poland ,2,43,23,3,3,4,-1,Catholic,4,0,1,1,2,-1,1,2,1,1,1,0,0,0,-2,-2,2,2,2,2,-2,-2
5082,Poland ,1,41,24,2,2,4,1,Catholic,4,2,2,1,1,2,2,1,2,1,2,1,1,2,2,3,2,1,2,2,-2,-2
5083,Poland ,1,23,1,0,0,4,1,Catholic,3,2,1,1,1,1,1,2,2,1,1,2,2,2,2,3,1,-1,2,2,-2,-2
5084,Poland ,2,50,29,2,0,4,0,Catholic,4,-2,0,1,0,1,1,1,1,2,1,0,1,1,-1,2,-2,-2,1,2,-2,-2
5085,Poland ,2,47,28,3,2,4,0,Catholic,4,2,2,2,2,1,2,2,1,2,2,0,1,1,2,3,2,-2,-3,2,-2,-2
5086,Poland ,2,34,8,2,2,5,0,Catholic,3,-2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,-3,-2
5087,Poland ,1,41,9,4,4,5,1,Catholic,6,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,-2,3,3,3,-3
5088,Poland ,2,36,12,2,2,4,0,Catholic,7,-2,2,2,1,2,1,2,2,1,2,3,3,3,2,3,2,1,3,3,2,-3
5089,Poland ,2,32,7,2,2,5,1,Catholic,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,-3,-2,2,3,2,-3
5090,Poland ,1,40,15,3,3,5,1,Catholic,4,0,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,-3,2,2,2,-3
5091,Poland ,1,32,2,2,2,4,1,Catholic,4,-3,1,1,2,1,2,1,2,1,2,1,1,1,1,3,1,2,3,3,1,-3
5092,Poland ,1,35,5,1,1,4,1,Catholic,2,1,2,2,2,1,2,2,2,1,2,1,1,2,-1,2,-3,-2,2,2,1,-3
5093,Poland ,2,30,7,2,2,4,0,Catholic,5,-1,0,0,0,-1,-1,1,0,-1,0,-2,-2,-2,1,3,-1,-1,1,3,-1,-3
5094,Poland ,2,20,2,1,1,5,0,Catholic,5,-3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,-2,-3,3,3,-2,-3
5095,Poland ,2,34,11,2,2,4,0,Catholic,4,-2,2,2,2,2,2,2,2,1,2,3,3,3,2,3,1,3,2,3,-2,-3
5096,Poland ,2,58,35,3,0,4,0,Catholic,6,1,2,2,2,2,2,2,2,1,1,0,1,1,2,3,2,-3,2,3,-2,-3
5097,Poland ,2,38,7,2,2,5,0,Catholic,3,-3,1,2,1,2,2,2,2,-1,1,-1,0,-1,1,1,-2,-2,2,2,-2,-3
5098,Poland ,1,40,18,2,2,4,0,Catholic,4,1,2,2,2,2,2,2,2,2,2,3,3,3,1,2,-2,-3,2,1,-2,-3
5099,Poland ,1,35,10,2,2,4,1,Catholic,1,-3,0,1,0,-1,1,2,0,1,2,0,2,1,3,3,-1,2,3,3,-3,-3
5100,Poland ,1,52,27,1,1,5,2,Catholic,4,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,-2,2,3,3,-3,-3
5101,Poland ,2,44,17,3,1,4,-1,Catholic,4,0,2,1,-1,2,2,2,2,-2,2,-1,-1,-1,3,3,-3,-3,3,3,-3,-3
5102,Poland ,2,66,45,2,0,4,0,Catholic,5,-3,2,2,1,0,0,1,1,0,2,3,0,3,3,3,-2,2,2,3,-3,-3
5103,Poland ,2,41,20,2,2,5,0,Catholic,4,1,2,2,2,2,2,2,2,1,2,3,2,2,2,3,-2,-3,2,3,-3,-3
5104,Poland ,1,45,23,4,4,2,1,Catholic,4,0,2,2,1,1,2,1,2,1,2,2,2,2,2,2,3,3,2,2,-3,-3
5105,Poland ,1,37,12,3,3,5,1,Catholic,5,-3,1,2,2,1,1,2,1,1,2,2,2,2,3,3,1,1,2,2,-3,-3
5106,Poland ,1,27,3,0,0,4,0,Catholic,4,-2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,-2,-3,2,2,-3,-3
5107,Poland ,2,39,17,2,2,5,1,Catholic,4,0,2,2,1,1,2,2,2,2,2,3,3,3,1,3,0,1,1,3,0,1
5108,Poland ,1,50,25,2,1,4,0,Catholic,4,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,0,1,1,1,0,1
5109,Poland ,2,60,32,2,0,4,0,None,3,-3,2,2,2,2,2,2,2,2,2,3,3,3,1,3,-2,2,1,3,-3,3
5110,Poland ,1,38,16,2,2,4,0,None,1,-1,2,2,2,2,2,2,2,1,2,3,3,3,-3,1,-3,3,-3,1,-3,3
5111,Poland ,2,25,5,1,1,4,0,None,4,-2,2,1,2,2,2,2,2,2,2,2,3,2,2,3,2,1,2,3,2,2
5112,Poland ,2,35,10,1,1,4,0,None,1,-3,2,1,1,1,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2
5113,Poland ,2,23,4,0,0,5,0,None,1,-3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,-1,-1,3,3,-1,1
5114,Poland ,1,29,5,1,1,4,1,None,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,-2,-2,3,3,-2,1
5115,Poland ,2,38,16,2,2,5,0,None,1,-2,1,1,1,2,1,2,1,-1,1,1,1,1,1,2,-2,2,-1,-1,2,-1
5116,Poland ,2,52,28,2,0,5,0,None,1,3,2,1,2,2,2,2,2,1,2,3,3,3,1,3,1,1,3,3,1,-1
5117,Poland ,1,50,26,4,4,5,-1,None,1,-3,1,0,1,1,2,1,1,0,2,0,0,0,1,3,-2,1,2,3,-1,-1
5118,Poland ,2,47,26,4,4,5,-1,None,1,-3,1,0,-2,1,1,-1,-1,-1,1,-1,-2,-1,-1,3,-1,-1,2,3,-1,-1
5119,Poland ,1,26,1,0,0,5,1,None,1,-2,2,2,1,1,2,2,2,1,2,2,2,2,1,3,1,1,2,2,-1,-1
5120,Poland ,2,27,1,0,0,5,1,None,1,-3,2,2,2,1,2,2,2,1,2,2,3,3,1,1,2,2,3,3,-2,-1
5121,Poland ,1,26,7,0,0,4,0,None,1,2,2,1,2,2,2,2,1,0,2,2,2,1,2,3,1,2,1,2,-2,-1
5122,Poland ,2,48,18,3,2,4,1,Jewish,4,1,0,0,-1,-1,1,0,0,1,1,1,3,2,1,2,1,2,-1,-1,1,-2
5123,Poland ,2,42,22,2,2,4,0,Did not answer,6,0,1,1,2,1,1,1,1,0,2,0,0,0,1,2,-2,1,1,2,-1,-1
5124,Portugal,2,30,5,1,1,1,1,Protestant,4,1,2,2,2,2,2,2,2,1,2,3,3,3,3,3,2,3,3,3,2,2
5125,Portugal,2,40,12,2,0,4,-1,Catholic,6,-3,1,1,1,1,1,1,1,1,1,-1,-1,-1,3,3,3,3,3,3,3,3
5126,Portugal,1,25,1,0,0,4,0,Catholic,4,1,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,3,3,3
5127,Portugal,2,30,7,1,0,5,1,Catholic,5,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3
5128,Portugal,2,37,14,1,1,3,-2,Catholic,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3
5129,Portugal,1,50,29,3,2,5,1,Catholic,3,3,2,2,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,3,3,3
5130,Portugal,1,50,12,1,1,2,-1,Catholic,4,2,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3
5131,Portugal,1,46,22,4,4,4,0,Catholic,5,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
5132,Portugal,1,36,6,1,1,2,0,Catholic,4,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
5133,Portugal,2,30,2,1,2,4,0,Catholic,5,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
5134,Portugal,2,40,13,3,3,2,-1,Catholic,3,0,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
5135,Portugal,1,31,12,1,1,4,0,Catholic,4,-1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
5136,Portugal,2,56,34,2,2,2,-1,Catholic,4,3,2,0,2,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
5137,Portugal,2,52,36,3,3,4,-1,Catholic,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3
5138,Portugal,2,42,14,1,0,3,0,Catholic,3,3,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3
5139,Portugal,2,44,19,5,4,2,1,Catholic,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3
5140,Portugal,2,45,18,2,2,4,1,Catholic,5,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
5141,Portugal,2,48,9,2,0,3,-1,Catholic,5,0,1,1,1,1,1,1,1,1,1,3,3,3,2,2,3,3,3,3,3,3
5142,Portugal,2,50,25,2,2,5,0,Catholic,4,2,2,1,1,2,1,2,1,1,2,3,2,2,3,3,2,3,3,3,3,3
5143,Portugal,2,40,12,3,3,3,0,Catholic,5,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3
5144,Portugal,2,44,22,1,1,4,0,Catholic,4,1,1,1,2,1,1,1,1,2,1,3,3,3,3,3,2,3,3,3,3,3
5145,Portugal,1,46,26,3,2,4,-1,Catholic,3,-3,2,2,2,2,2,2,2,2,2,1,2,2,1,3,2,3,3,3,3,3
5146,Portugal,2,42,21,2,2,5,0,Catholic,4,0,2,1,2,1,1,2,2,1,2,2,2,2,3,3,1,3,3,3,3,3
5147,Portugal,1,37,13,2,2,3,0,Catholic,4,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,3,3,3,3,3
5148,Portugal,2,45,26,3,2,4,-1,Catholic,3,-2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,3,3,3,3,3
5149,Portugal,1,53,31,4,2,4,0,Catholic,3,2,1,1,1,2,2,2,1,1,1,0,1,0,3,3,0,3,3,3,3,3
5150,Portugal,2,51,31,2,2,5,0,Catholic,3,1,2,1,2,1,2,2,1,1,2,1,1,1,3,3,0,3,3,3,3,3
5151,Portugal,2,34,5,1,1,5,0,Catholic,4,-2,2,1,2,2,2,2,2,2,2,3,3,3,3,3,-1,3,3,3,3,3
5152,Portugal,2,42,15,1,3,5,0,Catholic,4,-3,2,2,2,2,2,2,2,2,2,3,2,3,1,3,-1,3,3,3,3,3
5153,Portugal,2,51,7,4,3,5,0,Catholic,4,-1,2,2,2,2,2,2,2,2,2,3,3,3,3,2,-2,3,3,3,3,3
5154,Portugal,2,47,25,1,1,5,0,Catholic,6,0,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,3,3,3
5155,Portugal,2,42,22,4,4,5,0,Catholic,6,-1,2,2,2,2,2,2,2,1,2,2,3,3,2,3,1,2,3,3,3,3
5156,Portugal,2,43,22,2,2,5,0,Catholic,5,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,2,3,3,3,3
5157,Portugal,1,42,10,0,0,3,-1,Catholic,4,1,2,2,2,2,2,2,2,2,2,-3,-3,-3,3,3,-1,1,3,3,3,3
5158,Portugal,2,62,34,2,2,5,-2,Catholic,4,-3,2,-2,0,2,1,2,0,-1,2,1,1,1,3,0,3,0,3,3,3,3
5159,Portugal,2,59,33,3,2,3,-1,Catholic,3,-2,2,1,0,2,0,2,1,1,1,0,-1,0,2,2,-3,-1,3,3,3,3
5160,Portugal,2,50,29,3,2,5,1,Catholic,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3
5161,Portugal,2,37,13,1,1,5,0,Catholic,5,1,2,2,2,2,2,2,2,2,2,-3,-3,-3,2,3,1,2,2,3,3,3
5162,Portugal,2,39,14,1,1,4,-1,Catholic,6,2,2,2,2,2,0,2,0,0,2,0,0,0,2,2,-2,2,2,2,3,3
5163,Portugal,1,46,24,2,2,3,0,Catholic,5,1,0,-2,2,1,2,2,2,2,2,2,0,0,3,3,3,3,3,3,2,3
5164,Portugal,2,59,39,2,2,3,0,Catholic,3,-3,2,2,2,2,2,2,2,2,2,-2,-3,-3,2,3,3,3,3,3,2,3
5165,Portugal,2,48,24,2,2,4,0,Catholic,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,3,3,3,3,2,3
5166,Portugal,2,35,14,1,1,4,0,Catholic,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,3
5167,Portugal,2,54,35,2,0,5,0,Catholic,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,2,3
5168,Portugal,1,49,23,1,1,4,0,Catholic,5,-3,2,1,1,2,2,1,2,1,2,2,2,2,3,3,2,3,3,3,2,3
5169,Portugal,2,62,43,3,3,2,0,Catholic,5,1,2,1,2,2,1,2,2,1,2,3,3,3,3,3,2,3,3,3,2,3
5170,Portugal,1,56,34,2,0,2,0,Catholic,2,1,2,2,2,1,1,1,1,1,1,-2,-2,-2,2,3,2,3,3,3,2,3
5171,Portugal,2,35,8,2,2,5,-1,Catholic,5,-3,1,1,2,2,2,2,2,1,2,0,-1,0,2,3,2,3,3,3,2,3
5172,Portugal,2,48,25,2,2,2,0,Catholic,6,2,2,2,2,1,2,2,2,1,2,3,2,2,2,2,2,3,3,3,2,3
5173,Portugal,2,40,6,0,0,5,0,Catholic,5,1,2,1,2,2,2,2,2,2,2,3,3,3,3,3,1,3,3,3,2,3
5174,Portugal,2,53,24,2,0,5,0,Catholic,4,1,2,1,1,1,0,1,1,1,1,1,1,1,2,3,1,3,3,3,2,3
5175,Portugal,1,53,25,1,0,2,-2,Catholic,3,3,2,2,2,1,2,2,2,1,2,2,3,3,2,3,1,3,3,3,2,3
5176,Portugal,2,52,33,2,1,3,0,Catholic,6,1,2,1,2,2,2,2,2,2,2,1,1,1,1,3,1,3,3,3,2,3
5177,Portugal,2,42,24,2,1,3,-1,Catholic,3,-1,1,1,0,1,1,2,1,1,1,1,1,0,2,2,1,3,3,3,2,3
5178,Portugal,2,65,41,2,1,3,-1,Catholic,4,-1,2,1,2,2,2,2,2,1,2,2,2,3,3,3,0,3,3,3,2,3
5179,Portugal,2,67,42,2,2,3,0,Catholic,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,3,3,2,3
5180,Portugal,2,50,27,2,1,2,-2,Catholic,7,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,0,3,3,3,2,3
5181,Portugal,1,45,12,1,1,4,0,Catholic,4,0,2,2,2,2,2,2,2,2,2,3,3,3,1,3,-3,3,3,3,2,3
5182,Portugal,2,42,22,2,2,4,-2,Catholic,5,-1,2,1,1,2,1,2,1,1,2,0,1,1,3,3,1,2,3,3,2,3
5183,Portugal,1,58,32,2,0,4,0,Catholic,4,0,2,1,2,1,1,1,2,0,2,2,2,2,3,3,1,2,3,3,2,3
5184,Portugal,2,49,29,2,1,3,0,Catholic,2,-2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,-2,2,3,3,2,3
5185,Portugal,2,43,18,2,2,5,0,Catholic,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-2,2,3,3,2,3
5186,Portugal,1,61,36,2,0,5,0,Catholic,4,-2,2,2,2,2,1,2,2,0,2,3,3,-3,3,3,-3,2,3,3,2,3
5187,Portugal,1,52,24,2,2,4,1,Catholic,3,2,1,1,2,2,1,2,2,1,2,2,2,2,2,3,1,1,3,3,2,3
5188,Portugal,1,45,21,2,2,5,0,Catholic,3,-2,1,1,2,1,1,2,2,1,2,2,2,2,2,3,1,3,2,3,2,3
5189,Portugal,1,56,34,2,0,3,0,Catholic,4,0,2,1,1,2,1,2,1,1,2,2,2,2,2,3,1,3,2,3,2,3
5190,Portugal,2,44,12,2,2,5,0,Catholic,3,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,3,2,3,2,3
5191,Portugal,1,36,1,0,0,4,-1,Catholic,3,0,2,1,2,2,2,2,2,1,2,2,3,3,-1,0,0,2,2,3,2,3
5192,Portugal,2,45,14,2,2,5,1,Catholic,4,2,2,2,2,2,2,2,2,1,2,3,3,3,0,0,1,3,0,0,2,3
5193,Portugal,2,45,25,2,1,3,0,Catholic,3,3,0,0,-1,-1,-1,2,-1,-1,-1,2,2,2,3,3,2,3,3,3,1,3
5194,Portugal,2,62,43,2,0,2,-2,Catholic,4,3,2,2,2,2,2,2,2,2,2,3,3,3,1,2,2,3,3,3,1,3
5195,Portugal,1,50,32,2,1,1,-1,Catholic,4,-3,2,2,2,2,2,2,2,1,2,3,3,3,3,3,1,3,3,3,1,3
5196,Portugal,2,46,19,2,2,2,0,Catholic,3,-3,1,2,2,1,2,2,2,2,2,2,3,3,2,3,1,3,3,3,1,3
5197,Portugal,2,46,23,2,1,2,0,Catholic,4,3,2,2,2,2,1,2,1,1,2,1,1,1,2,3,1,2,3,3,1,3
5198,Portugal,2,37,14,2,2,3,0,Catholic,4,-3,2,2,2,2,2,1,2,2,2,2,3,3,1,3,1,2,3,3,1,3
5199,Portugal,2,47,25,2,2,4,0,Catholic,4,2,0,1,0,-1,0,1,-1,0,1,-2,-2,-2,-2,1,-2,1,2,3,1,3
5200,Portugal,1,30,5,1,1,3,0,Catholic,3,2,2,2,2,2,2,2,2,2,2,-3,-3,-3,0,-3,1,3,-1,3,1,3
5201,Portugal,1,48,25,2,2,4,0,Catholic,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,0,3
5202,Portugal,2,52,25,2,2,4,0,Catholic,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,0,3
5203,Portugal,1,50,27,3,2,4,-1,Catholic,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,0,3,3,3,0,3
5204,Portugal,2,57,33,1,1,2,-1,Catholic,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,0,3,3,3,0,3
5205,Portugal,1,52,28,2,1,1,0,Catholic,4,3,2,2,2,2,2,2,2,2,2,3,2,2,2,3,0,3,3,3,0,3
5206,Portugal,2,80,56,2,0,2,0,Catholic,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,-2,3,3,3,0,3
5207,Portugal,1,64,40,2,2,2,-1,Catholic,3,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,-2,3,3,3,0,3
5208,Portugal,1,58,33,1,1,4,0,Catholic,4,0,2,2,2,2,2,2,2,2,2,3,3,3,3,3,0,2,3,3,0,3
5209,Portugal,2,53,29,1,1,3,0,Catholic,4,-2,2,2,2,2,0,2,2,2,2,3,3,3,-1,2,0,1,3,3,0,3
5210,Portugal,2,67,35,2,2,2,0,Catholic,6,2,2,2,2,2,2,2,2,2,2,3,3,3,1,0,-2,3,2,3,0,3
5211,Portugal,2,57,31,2,2,5,0,Catholic,3,0,2,0,2,0,2,2,0,0,2,2,1,0,3,3,0,3,0,3,0,3
5212,Portugal,2,57,30,2,2,4,0,Catholic,6,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,-3,3,3,3,-2,3
5213,Portugal,2,66,45,2,0,2,1,Catholic,4,3,2,2,2,2,2,2,2,2,2,1,1,1,3,3,-3,2,3,3,-2,3
5214,Portugal,2,43,24,0,0,3,0,Catholic,3,1,2,1,1,1,1,1,1,1,2,1,1,1,2,3,-3,2,3,3,-2,3
5215,Portugal,2,40,20,2,2,4,0,Catholic,4,-3,2,1,1,1,1,2,2,1,2,-3,-2,-2,3,3,2,3,3,3,-3,3
5216,Portugal,1,62,30,2,2,5,0,Catholic,6,0,2,2,2,2,2,2,2,2,2,3,3,3,1,2,0,3,3,3,-3,3
5217,Portugal,2,69,44,1,2,2,0,Catholic,4,2,2,1,-2,2,2,2,2,-1,2,1,3,1,2,3,-2,2,3,3,-3,3
5218,Portugal,2,46,22,1,0,5,0,Catholic,3,3,2,2,1,2,2,2,1,2,2,3,0,2,0,3,-1,-1,3,3,-3,3
5219,Portugal,1,68,45,2,0,3,0,Catholic,4,3,2,2,2,2,2,2,2,0,2,0,0,0,2,2,-3,3,3,2,-3,3
5220,Portugal,2,79,56,1,0,2,-1,Catholic,3,1,0,2,0,2,0,2,0,0,0,0,0,0,3,3,-1,3,3,3,3,2
5221,Portugal,1,39,18,2,2,3,0,Catholic,4,2,2,1,2,2,2,2,2,1,2,3,2,2,3,2,2,2,3,3,3,2
5222,Portugal,2,40,17,2,2,5,0,Catholic,4,-3,1,1,2,1,2,2,1,1,2,2,2,2,2,2,-2,2,3,3,3,2
5223,Portugal,2,32,4,0,0,5,1,Catholic,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2
5224,Portugal,1,62,38,2,1,4,0,Catholic,4,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,3,3,2
5225,Portugal,1,38,13,1,1,4,1,Catholic,3,2,2,2,2,2,2,2,2,2,2,3,3,2,-2,3,2,-2,1,3,3,2
5226,Portugal,2,47,20,3,3,3,-1,Catholic,4,1,2,2,2,2,2,2,2,2,2,-1,-1,-1,3,3,2,2,2,2,3,2
5227,Portugal,1,44,20,3,3,4,-1,Catholic,7,2,2,2,2,2,0,2,2,0,2,0,0,0,2,2,2,2,2,2,3,2
5228,Portugal,2,32,5,0,0,4,0,Catholic,4,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2
5229,Portugal,1,54,22,0,1,4,-1,Catholic,6,1,1,0,1,2,1,2,0,1,0,-2,-1,-2,2,3,2,1,2,2,3,2
5230,Portugal,2,49,29,2,2,4,0,Catholic,3,1,2,0,0,1,0,2,0,-1,0,0,0,0,2,3,3,3,3,3,2,2
5231,Portugal,1,50,20,1,1,3,0,Catholic,4,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,2
